RowNum,Name,Split_SpatialObj,Split_SequenceNum,CentroidX,CentroidY
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.693401,0.155]}",0,101.693401,0.155
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.615275,-2.331008]}",1,101.615275,-2.331008
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.381205,-4.807204]}",2,101.381205,-4.807204
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[100.992114,-7.263817]}",3,100.992114,-7.263817
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[100.449539,-9.691152]}",4,100.449539,-9.691152
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[99.75562,-12.079628]}",5,99.75562,-12.079628
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[98.913096,-14.419819]}",6,98.913096,-14.419819
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[97.925292,-16.702491]}",7,97.925292,-16.702491
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[96.796107,-18.918633]}",8,96.796107,-18.918633
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[95.529997,-21.059501]}",9,95.529997,-21.059501
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[94.131958,-23.116645]}",10,94.131958,-23.116645
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[92.607509,-25.081946]}",11,92.607509,-25.081946
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[90.962665,-26.947648]}",12,90.962665,-26.947648
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[89.203917,-28.706389]}",13,89.203917,-28.706389
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[87.338208,-30.351227]}",14,87.338208,-30.351227
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[85.3729,-31.875671]}",15,85.3729,-31.875671
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[83.315748,-33.273705]}",16,83.315748,-33.273705
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[81.174873,-34.53981]}",17,81.174873,-34.53981
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[78.958722,-35.668991]}",18,78.958722,-35.668991
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[76.676042,-36.656791]}",19,76.676042,-36.656791
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[74.335842,-37.499312]}",20,74.335842,-37.499312
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[71.947357,-38.193229]}",21,71.947357,-38.193229
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[69.520014,-38.735802]}",22,69.520014,-38.735802
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[67.851926,-39]}",23,67.851926,-39
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[56.350413,-39]}",24,56.350413,-39
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[54.682325,-38.735802]}",25,54.682325,-38.735802
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[52.254982,-38.193229]}",26,52.254982,-38.193229
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[50,-37.538098]}",27,50,-37.538098
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[50,30]}",28,50,30
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[88.088225,30]}",29,88.088225,30
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[89.203917,29.016389]}",30,89.203917,29.016389
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[90.962665,27.257648]}",31,90.962665,27.257648
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[92.607509,25.391946]}",32,92.607509,25.391946
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[94.131958,23.426645]}",33,94.131958,23.426645
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[95.529997,21.369501]}",34,95.529997,21.369501
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[96.796107,19.228633]}",35,96.796107,19.228633
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[97.925292,17.012491]}",36,97.925292,17.012491
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[98.913096,14.729819]}",37,98.913096,14.729819
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[99.75562,12.389628]}",38,99.75562,12.389628
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[100.449539,10.001152]}",39,100.449539,10.001152
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[100.992114,7.573817]}",40,100.992114,7.573817
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.381205,5.117204]}",41,101.381205,5.117204
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.615275,2.641008]}",42,101.615275,2.641008
1251,sat_obj,"{""type"":""Point"", ""coordinates"":[101.693401,0.155]}",43,101.693401,0.155
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[98.094108,0.155]}",0,98.094108,0.155
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[98.023084,-2.105007]}",1,98.023084,-2.105007
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[97.810293,-4.356095]}",2,97.810293,-4.356095
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[97.456574,-6.589379]}",3,97.456574,-6.589379
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[96.963323,-8.796047]}",4,96.963323,-8.796047
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[96.332488,-10.967389]}",5,96.332488,-10.967389
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[95.566557,-13.094836]}",6,95.566557,-13.094836
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[94.668554,-15.169992]}",7,94.668554,-15.169992
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[93.642022,-17.184667]}",8,93.642022,-17.184667
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[92.491012,-19.13091]}",9,92.491012,-19.13091
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[91.220068,-21.001041]}",10,91.220068,-21.001041
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[89.834205,-22.787678]}",11,89.834205,-22.787678
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[88.338892,-24.483771]}",12,88.338892,-24.483771
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[86.740031,-26.082627]}",13,86.740031,-26.082627
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[85.043932,-27.577934]}",14,85.043932,-27.577934
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[83.257288,-28.963792]}",15,83.257288,-28.963792
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[81.38715,-30.234731]}",16,81.38715,-30.234731
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[79.4409,-31.385737]}",17,79.4409,-31.385737
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[77.426217,-32.412265]}",18,77.426217,-32.412265
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[75.351054,-33.310265]}",19,75.351054,-33.310265
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[73.223599,-34.076193]}",20,73.223599,-34.076193
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[71.052249,-34.707026]}",21,71.052249,-34.707026
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[68.845574,-35.200275]}",22,68.845574,-35.200275
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[66.612281,-35.553992]}",23,66.612281,-35.553992
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[64.361185,-35.766783]}",24,64.361185,-35.766783
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[62.10117,-35.837806]}",25,62.10117,-35.837806
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[59.841154,-35.766783]}",26,59.841154,-35.766783
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[57.590058,-35.553992]}",27,57.590058,-35.553992
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[55.356766,-35.200275]}",28,55.356766,-35.200275
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[53.15009,-34.707026]}",29,53.15009,-34.707026
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[50.97874,-34.076193]}",30,50.97874,-34.076193
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[50,-33.723826]}",31,50,-33.723826
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[50,30]}",32,50,30
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[82.188701,30]}",33,82.188701,30
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[83.257288,29.273792]}",34,83.257288,29.273792
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[85.043932,27.887934]}",35,85.043932,27.887934
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[86.740031,26.392627]}",36,86.740031,26.392627
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[88.338892,24.793771]}",37,88.338892,24.793771
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[89.834205,23.097678]}",38,89.834205,23.097678
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[91.220068,21.311041]}",39,91.220068,21.311041
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[92.491012,19.44091]}",40,92.491012,19.44091
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[93.642022,17.494667]}",41,93.642022,17.494667
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[94.668554,15.479992]}",42,94.668554,15.479992
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[95.566557,13.404836]}",43,95.566557,13.404836
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[96.332488,11.277389]}",44,96.332488,11.277389
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[96.963323,9.106047]}",45,96.963323,9.106047
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[97.456574,6.899379]}",46,97.456574,6.899379
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[97.810293,4.666095]}",47,97.810293,4.666095
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[98.023084,2.415007]}",48,98.023084,2.415007
1247,sat_obj,"{""type"":""Point"", ""coordinates"":[98.094108,0.155]}",49,98.094108,0.155
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.566445,7.372324]}",0,114.566445,7.372324
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.533269,6.325376]}",1,114.533269,6.325376
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.433873,5.28256]}",2,114.433873,5.28256
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.268647,4.247991]}",3,114.268647,4.247991
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.038245,3.225752]}",4,114.038245,3.225752
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[113.743575,2.219878]}",5,113.743575,2.219878
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[113.385802,1.234338]}",6,113.385802,1.234338
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[112.966336,0.273022]}",7,112.966336,0.273022
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[112.486832,-0.660276]}",8,112.486832,-0.660276
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[111.949185,-1.561873]}",9,111.949185,-1.561873
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[111.355514,-2.428211]}",10,111.355514,-2.428211
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[110.708164,-3.255871]}",11,110.708164,-3.255871
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[110.009689,-4.041586]}",12,110.009689,-4.041586
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[109.262845,-4.782256]}",13,109.262845,-4.782256
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[108.470581,-5.474957]}",14,108.470581,-5.474957
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[107.636022,-6.116956]}",15,107.636022,-6.116956
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[106.762462,-6.705719]}",16,106.762462,-6.705719
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[105.853349,-7.238922]}",17,105.853349,-7.238922
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[104.912272,-7.714461]}",18,104.912272,-7.714461
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[103.942942,-8.13046]}",19,103.942942,-8.13046
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[102.949188,-8.485276]}",20,102.949188,-8.485276
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[101.934929,-8.777509]}",21,101.934929,-8.777509
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[100.904169,-9.006007]}",22,100.904169,-9.006007
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[99.860976,-9.169866]}",23,99.860976,-9.169866
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[98.809467,-9.268441]}",24,98.809467,-9.268441
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,-9.301343]}",25,97.753792,-9.301343
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[96.698117,-9.268441]}",26,96.698117,-9.268441
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[95.646608,-9.169866]}",27,95.646608,-9.169866
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[94.603415,-9.006007]}",28,94.603415,-9.006007
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[93.572655,-8.777509]}",29,93.572655,-8.777509
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[92.558396,-8.485276]}",30,92.558396,-8.485276
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[91.564641,-8.13046]}",31,91.564641,-8.13046
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[90.595312,-7.714461]}",32,90.595312,-7.714461
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[89.654234,-7.238922]}",33,89.654234,-7.238922
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[88.745122,-6.705719]}",34,88.745122,-6.705719
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[87.871562,-6.116956]}",35,87.871562,-6.116956
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[87.037003,-5.474957]}",36,87.037003,-5.474957
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[86.244739,-4.782256]}",37,86.244739,-4.782256
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[85.497895,-4.041586]}",38,85.497895,-4.041586
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[84.79942,-3.255871]}",39,84.79942,-3.255871
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[84.15207,-2.428211]}",40,84.15207,-2.428211
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[83.558399,-1.561873]}",41,83.558399,-1.561873
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[83.020752,-0.660276]}",42,83.020752,-0.660276
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[82.541248,0.273022]}",43,82.541248,0.273022
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[82.121782,1.234338]}",44,82.121782,1.234338
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.764008,2.219878]}",45,81.764008,2.219878
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.469339,3.225752]}",46,81.469339,3.225752
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.238937,4.247991]}",47,81.238937,4.247991
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.073711,5.28256]}",48,81.073711,5.28256
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[80.974315,6.325376]}",49,80.974315,6.325376
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[80.941139,7.372324]}",50,80.941139,7.372324
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[80.974315,8.419273]}",51,80.974315,8.419273
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.073711,9.462089]}",52,81.073711,9.462089
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.238937,10.496658]}",53,81.238937,10.496658
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.469339,11.518897]}",54,81.469339,11.518897
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[81.764008,12.524771]}",55,81.764008,12.524771
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[82.121782,13.510311]}",56,82.121782,13.510311
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[82.541248,14.471627]}",57,82.541248,14.471627
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[83.020752,15.404925]}",58,83.020752,15.404925
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[83.558399,16.306522]}",59,83.558399,16.306522
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[84.15207,17.17286]}",60,84.15207,17.17286
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[84.79942,18.00052]}",61,84.79942,18.00052
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[85.497895,18.786235]}",62,85.497895,18.786235
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[86.244739,19.526905]}",63,86.244739,19.526905
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[87.037003,20.219606]}",64,87.037003,20.219606
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[87.871562,20.861605]}",65,87.871562,20.861605
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[88.745122,21.450367]}",66,88.745122,21.450367
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[89.654234,21.983571]}",67,89.654234,21.983571
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[90.595312,22.45911]}",68,90.595312,22.45911
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[91.564641,22.875108]}",69,91.564641,22.875108
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[92.558396,23.229924]}",70,92.558396,23.229924
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[93.572655,23.522158]}",71,93.572655,23.522158
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[94.603415,23.750655]}",72,94.603415,23.750655
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[95.646608,23.914515]}",73,95.646608,23.914515
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[96.698117,24.01309]}",74,96.698117,24.01309
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,24.045992]}",75,97.753792,24.045992
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[98.809467,24.01309]}",76,98.809467,24.01309
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[99.860976,23.914515]}",77,99.860976,23.914515
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[100.904169,23.750655]}",78,100.904169,23.750655
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[101.934929,23.522158]}",79,101.934929,23.522158
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[102.949188,23.229924]}",80,102.949188,23.229924
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[103.942942,22.875108]}",81,103.942942,22.875108
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[104.912272,22.45911]}",82,104.912272,22.45911
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[105.853349,21.983571]}",83,105.853349,21.983571
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[106.762462,21.450367]}",84,106.762462,21.450367
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[107.636022,20.861605]}",85,107.636022,20.861605
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[108.470581,20.219606]}",86,108.470581,20.219606
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[109.262845,19.526905]}",87,109.262845,19.526905
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[110.009689,18.786235]}",88,110.009689,18.786235
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[110.708164,18.00052]}",89,110.708164,18.00052
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[111.355514,17.17286]}",90,111.355514,17.17286
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[111.949185,16.306522]}",91,111.949185,16.306522
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[112.486832,15.404925]}",92,112.486832,15.404925
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[112.966336,14.471627]}",93,112.966336,14.471627
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[113.385802,13.510311]}",94,113.385802,13.510311
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[113.743575,12.524771]}",95,113.743575,12.524771
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.038245,11.518897]}",96,114.038245,11.518897
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.268647,10.496658]}",97,114.268647,10.496658
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.433873,9.462089]}",98,114.433873,9.462089
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.533269,8.419273]}",99,114.533269,8.419273
1267,eng_obj,"{""type"":""Point"", ""coordinates"":[114.566445,7.372324]}",100,114.566445,7.372324
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",0,120,30
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[120,-28.198549]}",1,120,-28.198549
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[118.092292,-29.317437]}",2,118.092292,-29.317437
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[115.729186,-30.511546]}",3,115.729186,-30.511546
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[113.29514,-31.556145]}",4,113.29514,-31.556145
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[110.799758,-32.447111]}",5,110.799758,-32.447111
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[108.252891,-33.180927]}",6,108.252891,-33.180927
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[105.664588,-33.754699]}",7,105.664588,-33.754699
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[103.045065,-34.166161]}",8,103.045065,-34.166161
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[100.404659,-34.413689]}",9,100.404659,-34.413689
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,-34.496307]}",10,97.753792,-34.496307
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[95.102925,-34.413689]}",11,95.102925,-34.413689
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[92.462519,-34.166161]}",12,92.462519,-34.166161
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[89.842996,-33.754699]}",13,89.842996,-33.754699
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[87.254693,-33.180927]}",14,87.254693,-33.180927
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[84.707826,-32.447111]}",15,84.707826,-32.447111
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[82.212444,-31.556145]}",16,82.212444,-31.556145
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[79.778398,-30.511546]}",17,79.778398,-30.511546
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[77.415292,-29.317437]}",18,77.415292,-29.317437
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[75.132452,-27.978531]}",19,75.132452,-27.978531
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[72.938889,-26.50011]}",20,72.938889,-26.50011
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[70.843259,-24.888011]}",21,70.843259,-24.888011
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[68.853833,-23.148595]}",22,68.853833,-23.148595
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[66.978461,-21.288726]}",23,66.978461,-21.288726
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[65.224546,-19.315746]}",24,65.224546,-19.315746
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[63.599009,-17.23744]}",25,63.599009,-17.23744
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[62.108265,-15.06201]}",26,62.108265,-15.06201
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[60.758197,-12.798043]}",27,60.758197,-12.798043
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[59.554135,-10.454472]}",28,59.554135,-10.454472
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[58.500829,-8.040547]}",29,58.500829,-8.040547
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[57.602436,-5.565794]}",30,57.602436,-5.565794
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[56.862503,-3.039981]}",31,56.862503,-3.039981
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[56.283948,-0.473075]}",32,56.283948,-0.473075
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[55.869057,2.124793]}",33,55.869057,2.124793
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[55.619465,4.743371]}",34,55.619465,4.743371
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[55.536158,7.372324]}",35,55.536158,7.372324
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[55.619465,10.001277]}",36,55.619465,10.001277
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[55.869057,12.619855]}",37,55.869057,12.619855
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[56.283948,15.217724]}",38,56.283948,15.217724
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[56.862503,17.78463]}",39,56.862503,17.78463
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[57.602436,20.310443]}",40,57.602436,20.310443
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[58.500829,22.785196]}",41,58.500829,22.785196
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[59.554135,25.199121]}",42,59.554135,25.199121
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[60.758197,27.542692]}",43,60.758197,27.542692
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[62.108265,29.806659]}",44,62.108265,29.806659
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[62.240755,30]}",45,62.240755,30
1274,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",46,120,30
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[106.192519,0.155]}",0,106.192519,0.155
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[106.105514,-2.613509]}",1,106.105514,-2.613509
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[105.844845,-5.371091]}",2,105.844845,-5.371091
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[105.41154,-8.106865]}",3,105.41154,-8.106865
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[104.807308,-10.810032]}",4,104.807308,-10.810032
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[104.034534,-13.469926]}",5,104.034534,-13.469926
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[103.096269,-16.076049]}",6,103.096269,-16.076049
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[101.996215,-18.618115]}",7,101.996215,-18.618115
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[100.738713,-21.086092]}",8,100.738713,-21.086092
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[99.328727,-23.47024]}",9,99.328727,-23.47024
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[97.77182,-25.76115]}",10,97.77182,-25.76115
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[96.074138,-27.949781]}",11,96.074138,-27.949781
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[94.24238,-30.027495]}",12,94.24238,-30.027495
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[92.283775,-31.986093]}",13,92.283775,-31.986093
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[90.206053,-33.817844]}",14,90.206053,-33.817844
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[88.017414,-35.51552]}",15,88.017414,-35.51552
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[85.726496,-37.072421]}",16,85.726496,-37.072421
1256,sat_obj,"{""type"":""Point"", ""coordinates"":[83.342339,-38.482402]}",17,83.342339,-38.482402
